时间,源水浊度,源水pH,源水温度,源水氨氮,源水COD,源水有机物,混凝剂投加量,沉后浊度,滤后浊度,出水浊度,出水余氯,出水pH
2024-07-28 02:00:00,186.33,7.84,27.45,0.768,4.19,0.146,57.14,4.19,0.52,0.16,1.05,7.08
2024-07-28 03:00:00,174.62,7.91,27.19,0.721,,0.1446,51.88,4.71,0.55,0.24,1.51,7.09
2024-07-28 04:00:00,200.0,7.88,24.84,0.771,4.17,0.15,58.76,5.0,0.72,0.431,0.9,6.81
2024-07-28 05:00:00,200.0,7.97,26.8,0.8,4.09,0.1495,59.24,4.48,1.35,0.578,1.42,6.95
2024-07-28 06:00:00,200.0,7.93,27.79,0.746,4.9,0.1342,58.45,5.0,0.77,0.602,0.71,7.03
2024-07-28 07:00:00,188.38,7.82,26.26,0.8,4.64,0.15,56.34,4.89,0.65,0.343,1.25,6.79
2024-07-28 08:00:00,188.77,7.95,27.83,0.795,4.26,0.1482,58.29,4.8,1.36,0.825,0.91,6.5
2024-07-28 09:00:00,186.92,7.92,27.75,0.8,3.92,0.1486,54.88,5.0,1.5,0.622,0.75,7.23
2024-07-28 10:00:00,174.44,7.9,26.3,0.708,3.6,0.1407,51.04,4.23,0.46,0.286,1.13,7.23
2024-07-28 11:00:00,166.36,7.85,27.31,0.8,4.43,0.1316,51.02,4.56,1.15,0.501,0.79,7.22
2024-07-28 12:00:00,,7.84,28.15,0.697,4.59,0.1377,54.05,5.0,0.79,0.606,1.38,6.7
2024-07-28 13:00:00,145.11,7.91,26.44,0.8,4.33,0.1391,48.6,4.35,1.5,1.0,1.04,6.93
2024-07-28 14:00:00,143.81,7.88,27.11,0.697,3.7,0.142,44.2,3.14,0.71,0.217,1.18,6.51
2024-07-28 15:00:00,200.0,7.95,28.47,0.715,4.26,0.1477,60.0,4.23,1.24,0.629,1.13,7.63
2024-07-28 16:00:00,146.61,7.86,26.46,0.735,4.07,0.1419,47.22,4.07,0.94,0.476,1.32,6.6
2024-07-28 17:00:00,180.88,7.91,27.78,0.792,4.26,0.1401,52.57,3.76,1.3,0.744,0.94,7.38
2024-07-28 18:00:00,187.34,7.85,26.24,0.8,4.8,0.1372,55.06,4.99,1.24,0.868,1.49,6.77
2024-07-28 19:00:00,157.48,7.91,27.16,0.782,4.45,0.1493,47.84,4.5,1.5,1.0,1.76,7.09
2024-07-28 20:00:00,200.0,7.82,27.77,0.79,4.39,0.1497,60.0,4.26,0.89,0.522,0.82,6.92
2024-07-28 21:00:00,156.9,7.88,24.92,0.732,4.2,0.1399,52.61,3.36,1.06,0.689,1.63,6.88
2024-07-28 22:00:00,200.0,7.84,26.79,0.8,4.34,0.1365,60.0,,0.63,0.28,0.98,7.12
2024-07-28 23:00:00,197.94,7.91,27.75,0.747,4.0,0.1365,60.0,5.0,0.74,0.255,1.0,6.83
2024-07-29 00:00:00,159.59,7.86,27.41,0.8,4.39,0.1464,47.16,4.14,1.07,0.325,1.4,6.52
2024-07-29 01:00:00,153.18,7.93,26.66,0.795,4.17,0.149,46.24,4.6,0.82,0.255,0.82,6.95
2024-07-29 02:00:00,164.96,7.83,26.08,0.74,,0.1493,53.79,4.51,,0.353,1.33,7.33
2024-07-29 03:00:00,170.78,7.9,27.81,0.737,4.47,0.15,55.56,4.04,0.7,0.284,1.32,7.0
2024-07-29 04:00:00,159.95,7.9,26.86,0.782,3.56,0.1486,51.32,3.73,0.68,0.442,1.13,6.72
2024-07-29 05:00:00,200.0,7.81,,,4.06,0.1424,60.0,5.0,1.43,0.496,1.12,7.83
2024-07-29 06:00:00,158.8,7.82,27.57,0.781,4.41,0.1373,48.58,3.83,0.57,0.406,0.99,7.0
2024-07-29 07:00:00,200.0,,26.74,0.8,4.59,0.1398,60.0,4.53,1.5,0.919,1.37,6.74
2024-07-29 08:00:00,153.77,7.9,28.26,0.8,,0.1377,46.68,3.81,0.71,0.347,1.03,7.64
2024-07-29 09:00:00,200.0,7.96,26.59,0.735,4.02,0.1334,56.78,5.0,1.5,1.0,1.48,6.5
2024-07-29 10:00:00,158.5,7.82,28.38,0.763,4.21,0.1345,50.96,4.67,1.06,0.687,1.49,6.72
2024-07-29 11:00:00,,7.92,28.51,0.772,4.31,0.1314,51.78,5.0,1.5,1.0,0.71,7.31
2024-07-29 12:00:00,182.22,7.92,28.24,0.72,4.69,0.1357,52.84,4.98,1.5,0.982,0.75,6.72
2024-07-29 13:00:00,151.01,7.91,27.01,0.797,4.5,0.15,49.19,3.55,0.65,0.212,1.09,7.22
2024-07-29 14:00:00,200.0,7.89,29.73,0.726,4.5,0.1435,56.34,4.93,1.15,0.671,0.87,7.26
2024-07-29 15:00:00,162.0,7.96,27.34,0.785,,0.1401,51.17,3.56,0.6,0.343,0.94,7.62
2024-07-29 16:00:00,181.56,7.89,27.43,0.761,3.9,0.1366,54.38,4.7,1.5,1.0,0.9,7.32
2024-07-29 17:00:00,181.59,7.94,27.16,0.8,3.8,0.1448,58.48,4.82,,0.584,1.73,6.86
2024-07-29 18:00:00,185.36,7.85,26.06,0.759,4.13,0.15,57.16,4.5,0.94,0.386,1.49,6.78
2024-07-29 19:00:00,146.39,7.93,28.48,0.769,4.43,0.1392,48.4,3.42,0.76,0.265,0.9,6.68
2024-07-29 20:00:00,154.45,7.96,26.61,0.715,4.07,0.15,46.15,4.65,0.89,0.467,0.57,6.67
2024-07-29 21:00:00,153.92,7.95,28.11,0.799,4.4,0.15,44.8,3.33,0.63,0.191,0.98,7.12
2024-07-29 22:00:00,163.95,7.86,28.35,0.745,3.99,0.1493,50.03,4.53,0.57,0.349,0.77,6.5
2024-07-29 23:00:00,152.76,7.94,27.79,0.768,4.03,0.1448,49.11,4.19,1.22,0.46,1.36,7.05
2024-07-30 00:00:00,200.0,7.82,26.36,0.8,4.66,0.1378,,5.0,1.5,0.563,1.17,6.5
2024-07-30 01:00:00,177.9,7.91,26.71,0.753,4.47,0.1316,56.63,4.0,0.81,0.283,0.98,7.08
2024-07-30 02:00:00,185.73,7.86,24.37,0.726,4.14,0.1478,57.43,5.0,1.25,0.662,1.12,6.84
2024-07-30 03:00:00,166.89,7.91,26.93,0.725,3.99,0.15,49.41,4.42,0.47,0.192,0.8,7.19
2024-07-30 04:00:00,161.14,7.87,27.85,0.765,4.52,0.1467,50.96,4.38,1.27,0.403,1.08,6.5
2024-07-30 05:00:00,,7.81,26.81,0.728,4.5,0.1317,54.5,4.82,0.95,0.391,1.64,7.28
2024-07-30 06:00:00,162.42,7.84,26.46,0.734,4.43,0.1341,52.91,3.6,0.52,0.344,0.94,7.0
2024-07-30 07:00:00,165.91,7.81,26.75,0.721,4.18,0.1399,49.41,4.18,0.43,0.131,1.18,6.86
2024-07-30 08:00:00,173.63,7.87,28.26,0.749,3.91,0.15,51.91,4.86,1.11,0.472,0.91,7.16
2024-07-30 09:00:00,177.39,7.93,26.99,0.751,4.23,0.1328,55.0,4.33,1.3,0.539,0.91,7.13
2024-07-30 10:00:00,200.0,7.92,28.91,0.759,4.66,0.1382,60.0,5.0,0.86,0.369,1.4,6.59
2024-07-30 11:00:00,157.39,,26.48,0.768,3.96,0.1435,48.68,3.87,0.58,0.238,0.78,7.05
2024-07-30 12:00:00,176.13,7.93,27.27,0.767,4.25,0.1334,55.07,4.94,1.4,0.669,1.09,7.22
2024-07-30 13:00:00,152.17,7.86,26.62,0.738,4.73,0.1336,47.81,4.4,1.22,0.836,,6.52
2024-07-30 14:00:00,166.36,7.88,29.12,0.8,4.14,0.1324,51.29,4.74,0.91,0.562,1.56,7.06
2024-07-30 15:00:00,192.36,7.88,27.23,0.757,4.2,0.1424,60.0,5.0,1.5,0.696,0.94,7.36
2024-07-30 16:00:00,153.93,7.82,29.18,0.8,3.83,0.1374,48.41,3.97,1.11,0.729,0.77,7.05
2024-07-30 17:00:00,182.74,7.9,26.63,0.763,4.42,0.1318,54.69,5.0,1.5,0.7,1.1,6.86
2024-07-30 18:00:00,171.08,7.92,28.58,0.739,4.01,0.1424,51.58,4.16,1.5,0.805,1.1,6.59
2024-07-30 19:00:00,145.23,7.9,27.17,0.787,3.77,0.1476,45.34,4.37,1.32,0.794,1.48,6.67
2024-07-30 20:00:00,200.0,7.92,27.89,0.713,3.95,0.1462,58.62,5.0,0.94,0.543,0.99,6.88
2024-07-30 21:00:00,170.86,7.82,25.83,0.8,,0.1466,52.05,3.99,1.21,0.591,1.28,7.23
2024-07-30 22:00:00,197.08,7.92,27.4,0.765,3.76,0.1435,59.37,4.71,1.07,0.461,0.85,7.18
2024-07-30 23:00:00,171.05,7.84,25.98,0.703,3.82,0.1488,53.15,4.96,0.77,0.481,1.48,6.88
2024-07-31 00:00:00,200.0,7.93,27.17,0.743,4.42,0.132,58.03,4.55,0.69,,1.41,6.75
2024-07-31 01:00:00,161.14,7.84,25.39,0.782,4.23,0.1349,49.2,3.52,0.51,0.303,1.32,6.82
2024-07-31 02:00:00,169.71,7.88,,0.697,3.97,0.1466,51.49,3.67,0.88,0.446,1.4,7.35
2024-07-31 03:00:00,194.1,7.87,28.0,0.722,4.15,0.1382,56.96,5.0,1.39,0.968,1.23,6.54
2024-07-31 04:00:00,164.89,7.84,27.46,0.8,4.77,0.136,49.84,4.02,1.5,1.0,1.18,7.0
2024-07-31 05:00:00,166.34,7.86,25.67,0.735,4.63,0.1312,53.17,3.81,1.15,0.888,0.81,6.84
2024-07-31 06:00:00,200.0,7.83,25.01,0.709,4.22,0.15,60.0,4.58,0.78,0.247,0.95,7.19
2024-07-31 07:00:00,179.8,7.89,27.41,0.701,4.49,0.1497,54.19,4.7,1.5,0.805,1.4,6.93
2024-07-31 08:00:00,189.21,7.94,28.49,0.769,4.28,0.1319,55.81,4.62,1.5,0.723,1.39,6.61
2024-07-31 09:00:00,185.98,7.85,25.94,0.761,3.72,0.1375,56.24,4.09,0.91,0.316,1.42,7.46
2024-07-31 10:00:00,198.96,7.88,29.01,0.773,3.66,0.1355,59.9,4.96,1.5,1.0,1.02,7.05
2024-07-31 11:00:00,200.0,7.93,26.9,0.8,3.97,0.1353,60.0,5.0,1.5,0.951,1.65,7.03
2024-07-31 12:00:00,180.34,7.87,24.95,0.696,3.77,0.1364,54.17,4.39,0.85,0.5,1.1,6.57
2024-07-31 13:00:00,161.43,7.93,25.35,,4.33,0.1373,49.03,4.3,0.44,0.334,1.29,6.89
2024-07-31 14:00:00,142.31,7.87,27.68,0.719,4.08,0.1467,50.11,3.96,1.23,0.762,1.98,6.76
2024-07-31 15:00:00,183.93,7.87,27.04,0.744,4.37,0.15,53.29,4.89,1.5,1.0,1.0,6.96
2024-07-31 16:00:00,198.78,7.82,28.39,0.704,4.38,0.1316,60.0,4.33,0.61,0.387,1.37,6.5
2024-07-31 17:00:00,172.41,7.82,25.71,0.742,,0.1379,55.9,4.28,1.5,0.509,0.7,7.02
2024-07-31 18:00:00,152.3,7.89,27.03,0.795,3.97,0.1458,47.26,4.49,0.73,0.225,1.04,7.23
2024-07-31 19:00:00,160.98,7.93,26.92,0.709,4.4,0.1375,50.87,3.63,0.95,0.702,1.33,6.82
2024-07-31 20:00:00,176.59,7.82,26.77,0.8,3.96,0.1349,50.64,5.0,1.33,0.754,0.96,7.07
2024-07-31 21:00:00,199.57,7.94,26.53,0.8,4.46,0.1344,59.94,4.89,0.81,0.379,1.16,6.67
2024-07-31 22:00:00,152.79,7.86,26.55,0.755,4.61,0.1442,50.21,4.08,0.44,0.262,1.22,7.49
2024-07-31 23:00:00,183.78,7.87,27.08,0.8,4.46,0.134,56.08,4.33,0.66,0.341,1.2,6.68
2024-08-01 00:00:00,192.48,7.93,27.07,0.779,4.21,0.1325,58.15,5.0,1.09,0.486,0.49,6.93
2024-08-01 01:00:00,200.0,7.93,27.02,0.733,4.43,0.1472,60.0,4.42,0.69,0.329,1.82,6.74
2024-08-01 02:00:00,147.97,7.87,27.97,0.76,3.8,0.1381,48.3,4.18,1.26,0.77,0.82,6.7
2024-08-01 03:00:00,200.0,7.84,25.56,0.701,3.73,0.15,60.0,4.36,1.07,0.665,0.91,7.46
2024-08-01 04:00:00,181.86,7.82,24.95,0.751,4.4,0.1415,53.73,4.06,0.84,0.641,0.66,7.43
2024-08-01 05:00:00,193.41,7.84,27.78,0.795,4.65,0.1333,53.42,4.0,0.68,0.474,0.84,6.84
2024-08-01 06:00:00,143.57,7.91,25.82,0.763,3.89,0.1346,46.28,4.2,1.25,0.845,1.13,8.02
2024-08-01 07:00:00,175.2,7.84,26.39,0.736,4.26,0.15,,4.98,1.5,1.0,1.45,7.32
2024-08-01 08:00:00,183.34,7.9,26.15,0.773,4.39,0.1331,57.25,4.45,1.31,0.405,0.96,7.3
2024-08-01 09:00:00,161.27,7.83,26.13,0.8,4.07,0.1374,50.32,3.41,0.76,0.6,1.18,7.0
2024-08-01 10:00:00,169.99,7.87,25.31,0.695,4.16,0.1371,52.39,4.99,0.54,0.421,1.24,7.35
2024-08-01 11:00:00,178.57,7.85,,0.729,4.44,0.15,54.57,3.99,1.34,0.559,0.8,7.03
2024-08-01 12:00:00,178.44,7.87,27.41,0.707,4.29,0.15,52.25,3.95,1.02,0.733,0.58,6.7
2024-08-01 13:00:00,142.74,7.88,26.76,0.8,4.29,0.1459,41.63,3.34,0.4,0.196,0.85,6.99
2024-08-01 14:00:00,170.54,7.94,27.27,0.757,3.96,0.1356,50.67,3.96,1.26,0.83,1.54,6.86
2024-08-01 15:00:00,,7.93,26.27,0.703,4.25,0.1343,46.2,4.58,0.77,0.335,0.89,6.62
2024-08-01 16:00:00,200.0,7.9,27.67,0.766,4.14,0.1316,59.91,5.0,0.95,0.731,0.91,7.3
2024-08-01 17:00:00,200.0,7.82,26.26,0.752,4.16,0.1317,56.73,4.71,,1.0,1.23,7.05
2024-08-01 18:00:00,160.76,7.93,24.66,0.694,4.1,0.15,48.99,4.5,0.7,0.499,1.32,6.98
2024-08-01 19:00:00,152.06,7.93,27.08,0.799,4.25,0.1439,51.57,4.29,0.84,0.278,0.79,7.52
2024-08-01 20:00:00,155.16,7.93,27.53,0.779,4.0,0.1348,48.35,3.64,1.12,0.376,,7.05
2024-08-01 21:00:00,173.21,7.87,26.21,,4.26,0.148,53.23,3.89,0.76,0.427,1.28,7.37
2024-08-01 22:00:00,200.0,7.82,27.96,0.8,4.15,,60.0,4.37,0.56,0.413,0.95,6.68
2024-08-01 23:00:00,174.77,7.91,25.91,0.707,3.98,0.1421,53.96,4.21,0.55,0.224,0.57,6.76
2024-08-02 00:00:00,142.75,7.85,27.29,0.684,3.69,0.1344,44.27,3.11,0.81,0.298,1.37,7.0
2024-08-02 01:00:00,141.68,7.84,28.36,0.74,4.55,0.1401,44.71,3.61,1.44,0.764,1.23,7.03
2024-08-02 02:00:00,154.7,7.85,26.66,0.703,4.49,0.1351,47.3,3.56,0.92,0.702,1.18,7.09
2024-08-02 03:00:00,197.44,7.87,26.39,0.758,4.03,0.133,56.36,5.0,1.5,1.0,0.71,7.3
2024-08-02 04:00:00,182.07,7.84,26.51,0.725,4.47,0.15,57.75,4.32,1.5,1.0,1.81,8.09
2024-08-02 05:00:00,178.0,7.89,28.25,0.708,3.96,0.15,52.6,4.75,1.5,,0.82,6.52
2024-08-02 06:00:00,161.06,7.89,27.02,0.8,4.18,0.1411,53.22,4.39,1.03,0.79,0.96,6.82
2024-08-02 07:00:00,200.0,7.87,28.76,0.728,4.11,0.1476,58.47,5.0,1.35,1.0,1.42,7.12
2024-08-02 08:00:00,161.91,7.8,26.9,0.738,4.19,0.1345,47.52,4.11,1.19,0.901,1.15,7.59
2024-08-02 09:00:00,196.89,7.93,25.97,0.723,4.46,0.1389,60.0,4.75,0.49,0.253,1.18,6.93
2024-08-02 10:00:00,200.0,7.85,26.04,0.793,4.15,0.135,57.04,,0.52,0.22,0.76,6.99
2024-08-02 11:00:00,172.47,7.86,26.68,0.71,4.17,0.1319,48.41,3.62,1.4,0.949,0.74,6.88
2024-08-02 12:00:00,200.0,7.86,24.58,0.701,4.49,0.1395,57.11,4.38,1.02,0.439,1.24,7.16
2024-08-02 13:00:00,158.13,7.85,26.14,0.799,4.29,0.1467,48.99,,1.28,0.612,1.01,6.99
2024-08-02 14:00:00,184.64,7.89,26.17,0.708,4.09,0.1467,53.38,4.92,0.67,0.382,1.7,7.24
2024-08-02 15:00:00,145.01,7.79,26.86,0.796,4.34,0.1399,44.78,4.14,0.73,0.537,0.78,7.37
2024-08-02 16:00:00,171.82,7.92,28.56,0.759,4.57,0.14,48.71,4.3,0.5,0.269,1.01,6.89
2024-08-02 17:00:00,154.0,7.81,26.67,0.791,4.59,0.1435,50.38,4.41,1.45,0.492,1.19,7.29
2024-08-02 18:00:00,143.26,7.94,24.7,0.694,3.87,0.15,46.29,3.56,0.63,0.373,1.0,6.77
2024-08-02 19:00:00,139.16,7.88,25.71,0.8,3.89,0.1333,41.87,3.82,1.29,0.437,0.89,7.07
2024-08-02 20:00:00,161.46,7.8,,0.723,4.57,0.1391,45.49,4.22,1.41,0.589,1.16,6.8
2024-08-02 21:00:00,179.85,7.87,26.71,0.692,4.18,0.15,53.03,3.98,0.52,0.185,1.74,6.5
2024-08-02 22:00:00,170.52,7.84,28.24,0.784,3.61,0.1423,53.74,4.28,0.79,0.469,0.94,7.28
2024-08-02 23:00:00,159.86,7.93,27.58,0.708,4.05,0.1478,51.86,4.77,1.24,0.526,0.65,6.69
2024-08-03 00:00:00,200.0,7.9,27.4,0.728,4.15,0.14,59.53,4.37,1.49,0.908,1.3,6.78
2024-08-03 01:00:00,200.0,7.86,26.25,0.759,4.19,0.15,59.0,4.83,1.5,0.946,,6.89
2024-08-03 02:00:00,146.65,7.85,27.57,0.691,4.51,0.1495,45.16,3.58,0.94,0.504,0.83,7.57
2024-08-03 03:00:00,166.62,7.93,25.58,0.709,4.0,0.1396,52.05,4.62,1.43,,1.32,7.49
2024-08-03 04:00:00,182.74,7.88,27.44,0.746,4.56,0.1298,57.34,3.85,1.47,0.464,,6.5
2024-08-03 05:00:00,188.58,7.86,26.19,,4.37,0.1423,56.79,4.66,1.04,0.563,0.93,
2024-08-03 06:00:00,163.25,7.84,25.02,0.754,3.9,0.1342,49.83,3.83,0.53,0.216,,7.56
2024-08-03 07:00:00,,7.83,27.06,0.777,4.19,0.135,58.86,4.42,0.62,0.337,1.41,7.66
2024-08-03 08:00:00,146.54,7.89,27.87,0.728,4.43,0.1393,49.28,3.67,0.78,,0.93,7.14
2024-08-03 09:00:00,160.87,7.87,26.06,0.735,4.29,0.1397,49.39,3.82,0.51,0.275,1.22,7.04
2024-08-03 10:00:00,187.41,7.91,,0.718,4.4,0.1489,56.94,4.83,1.5,0.853,1.1,6.98
2024-08-03 11:00:00,181.14,7.87,24.82,0.726,4.11,0.1304,53.66,4.23,1.11,0.868,1.29,6.93
2024-08-03 12:00:00,195.74,7.87,25.27,0.689,4.45,0.1362,59.07,5.0,1.5,0.924,1.21,6.63
2024-08-03 13:00:00,141.21,7.86,26.32,0.757,4.16,0.1438,43.07,3.61,1.44,0.572,1.54,7.25
2024-08-03 14:00:00,150.01,7.9,26.1,0.705,5.05,0.1435,50.03,3.41,0.75,0.287,1.34,6.72
2024-08-03 15:00:00,141.32,7.85,25.8,0.775,3.89,0.1368,46.73,3.41,1.16,0.901,0.55,7.2
2024-08-03 16:00:00,151.23,7.91,26.6,0.688,5.09,0.1336,50.97,4.31,1.38,1.0,1.04,7.01
2024-08-03 17:00:00,138.27,7.83,25.94,0.69,4.0,0.1358,43.05,3.12,0.55,0.291,1.19,7.33
2024-08-03 18:00:00,172.76,7.89,26.11,0.719,4.66,0.1496,57.16,4.2,0.57,0.414,1.02,6.79
2024-08-03 19:00:00,174.43,7.92,26.75,0.739,4.53,0.1355,53.93,5.0,0.51,0.319,1.5,6.62
2024-08-03 20:00:00,183.37,7.9,25.8,0.772,4.01,0.1406,55.47,3.8,1.32,0.426,1.28,6.7
2024-08-03 21:00:00,164.53,7.84,26.36,0.772,4.46,0.15,53.42,4.9,1.5,1.0,0.58,6.99
2024-08-03 22:00:00,138.2,7.89,25.83,0.8,4.13,0.1323,42.11,3.43,0.74,0.36,1.04,6.95
2024-08-03 23:00:00,184.47,7.82,25.27,0.728,4.36,0.1491,56.08,4.17,1.08,0.639,1.16,6.62
2024-08-04 00:00:00,140.76,7.79,27.08,0.688,4.34,0.1458,44.5,4.08,0.65,0.483,0.91,6.84
2024-08-04 01:00:00,196.38,7.89,28.03,0.791,4.19,0.1401,59.91,4.86,1.5,0.845,1.35,7.02
2024-08-04 02:00:00,138.59,7.9,27.38,0.774,4.16,0.15,43.37,3.13,0.33,0.197,1.31,7.21
2024-08-04 03:00:00,173.38,7.79,26.65,0.69,4.4,0.131,52.1,4.66,0.65,0.461,1.26,6.99
2024-08-04 04:00:00,198.35,7.92,25.68,0.691,4.02,0.1483,58.82,5.0,1.5,1.0,1.37,7.21
2024-08-04 05:00:00,,7.85,26.03,0.742,4.03,0.1337,53.33,4.39,0.84,0.516,1.55,7.01
2024-08-04 06:00:00,178.72,7.91,27.38,0.725,4.58,0.1372,54.7,4.87,1.28,0.407,1.4,7.01
2024-08-04 07:00:00,183.74,7.89,24.04,0.757,4.42,0.1321,58.41,3.98,0.93,0.686,1.39,7.15
2024-08-04 08:00:00,145.42,7.91,25.96,0.709,3.9,0.1403,41.69,3.16,0.48,0.296,1.14,6.64
2024-08-04 09:00:00,183.28,7.9,27.05,0.8,3.99,0.1331,57.25,4.16,1.3,0.743,0.98,7.57
2024-08-04 10:00:00,197.36,7.92,25.18,0.746,3.65,0.135,58.38,5.0,1.5,1.0,1.76,7.02
2024-08-04 11:00:00,200.0,7.87,26.74,0.777,4.57,0.1307,59.64,4.42,1.19,0.582,1.27,6.97
2024-08-04 12:00:00,167.39,7.81,26.7,0.697,4.5,0.1361,49.47,4.9,0.88,0.307,0.86,7.07
2024-08-04 13:00:00,160.64,7.84,24.87,0.76,3.97,0.133,50.0,3.82,,0.581,1.13,7.34
2024-08-04 14:00:00,188.65,7.89,26.41,0.792,4.49,0.1445,56.31,4.73,0.89,0.674,1.05,7.12
2024-08-04 15:00:00,174.23,7.8,25.7,0.684,4.89,0.1435,52.94,4.74,1.5,1.0,1.4,7.19
2024-08-04 16:00:00,154.67,7.91,26.74,0.75,3.83,0.1441,49.54,3.52,1.26,0.685,1.06,7.03
2024-08-04 17:00:00,148.83,7.81,26.99,0.712,4.11,0.1443,48.15,3.45,1.22,0.87,0.69,6.68
2024-08-04 18:00:00,148.7,7.91,26.72,0.742,3.83,0.1316,49.69,3.52,1.11,0.818,1.33,6.5
2024-08-04 19:00:00,168.5,7.85,26.39,0.785,4.58,0.1341,50.74,4.26,1.5,1.0,0.99,7.25
2024-08-04 20:00:00,148.69,7.9,26.61,0.769,4.27,0.1457,48.21,3.64,1.34,1.0,0.46,7.3
2024-08-04 21:00:00,138.39,7.92,25.14,0.777,4.17,0.14,45.47,3.1,1.18,0.918,1.42,6.64
2024-08-04 22:00:00,140.6,7.84,,0.708,4.36,0.1433,44.95,3.37,0.77,0.448,0.76,6.6
2024-08-04 23:00:00,200.0,7.88,25.52,,4.13,,60.0,,0.86,0.548,0.85,6.65
2024-08-05 00:00:00,141.04,7.81,27.2,0.757,4.19,0.1375,43.61,3.69,1.47,1.0,1.17,6.81
2024-08-05 01:00:00,141.06,7.89,26.85,0.688,4.39,0.1387,45.19,4.24,0.6,0.454,1.19,6.71
2024-08-05 02:00:00,166.77,7.89,26.85,0.789,4.12,0.1443,52.09,3.92,1.08,0.582,0.99,7.02
2024-08-05 03:00:00,152.75,7.82,27.88,0.686,4.17,0.1491,45.49,3.61,1.11,0.457,1.26,7.03
2024-08-05 04:00:00,200.0,7.78,25.84,0.683,4.26,,60.0,4.87,,0.386,1.4,7.0
2024-08-05 05:00:00,198.06,7.84,25.62,0.785,4.33,0.1458,59.29,4.21,0.77,0.286,0.87,6.82
2024-08-05 06:00:00,163.61,7.8,25.81,0.681,4.49,0.1432,51.54,3.91,0.56,0.175,1.17,6.71
2024-08-05 07:00:00,166.61,7.89,24.56,0.69,4.48,0.1491,54.6,4.04,,0.306,1.19,6.53
2024-08-05 08:00:00,161.6,7.81,24.64,0.681,3.86,0.1469,50.58,4.31,1.5,0.85,1.51,6.81
2024-08-05 09:00:00,138.65,,26.79,0.791,4.73,0.1345,,3.17,0.73,0.387,1.21,7.17
2024-08-05 10:00:00,156.0,7.91,24.77,0.685,4.32,0.1339,48.85,4.56,0.85,0.256,0.6,6.5
2024-08-05 11:00:00,144.42,7.9,25.09,0.726,4.21,0.1491,43.74,4.24,0.66,0.354,1.84,6.95
2024-08-05 12:00:00,143.04,,,0.707,4.04,0.1422,44.63,3.76,0.64,0.196,1.18,6.66
2024-08-05 13:00:00,174.24,7.81,25.75,0.722,4.9,0.1389,53.09,4.3,1.11,0.714,1.22,6.59
2024-08-05 14:00:00,142.8,7.89,27.05,0.716,5.01,0.1444,45.53,3.97,0.69,0.546,1.12,7.27
2024-08-05 15:00:00,143.08,7.87,26.23,0.792,4.87,0.1352,48.16,3.34,0.61,0.452,1.23,7.35
2024-08-05 16:00:00,168.77,7.91,25.37,0.777,4.34,0.1468,53.85,4.39,1.5,0.595,1.27,
2024-08-05 17:00:00,166.17,7.83,27.14,0.791,4.41,0.1406,50.15,3.92,1.09,0.675,1.38,6.62
2024-08-05 18:00:00,145.44,7.79,,0.77,4.75,0.1482,45.96,4.33,0.57,0.245,1.1,7.23
2024-08-05 19:00:00,136.38,7.92,24.76,0.721,4.23,0.1432,46.49,3.54,1.16,0.66,0.43,7.2
2024-08-05 20:00:00,149.21,7.89,26.42,0.703,4.47,0.1348,43.53,3.87,0.48,0.253,1.01,7.58
2024-08-05 21:00:00,152.13,7.81,25.45,0.746,4.37,0.15,47.27,4.28,0.84,0.359,1.08,6.82
2024-08-05 22:00:00,190.52,7.88,25.42,0.724,4.88,0.1379,54.96,5.0,1.01,0.575,0.94,7.09
2024-08-05 23:00:00,198.36,7.78,28.04,0.761,4.74,0.1459,60.0,4.49,1.38,0.884,0.82,6.71
2024-08-06 00:00:00,162.52,7.85,26.13,0.682,4.28,0.1343,51.93,4.32,0.53,0.34,1.0,6.5
2024-08-06 01:00:00,162.46,7.82,25.79,0.767,4.78,0.1378,49.38,4.69,1.28,0.502,1.4,6.5
2024-08-06 02:00:00,183.23,7.82,26.09,0.715,4.32,0.1448,55.63,4.48,1.16,0.359,1.24,7.0
2024-08-06 03:00:00,177.45,7.81,26.88,0.735,4.16,0.1439,52.57,3.87,0.78,0.542,0.74,6.76
2024-08-06 04:00:00,147.54,7.81,25.31,0.8,4.23,0.1492,50.53,4.31,1.05,0.664,0.62,7.14
2024-08-06 05:00:00,142.37,7.83,,0.704,4.36,0.1461,40.64,4.21,1.01,0.532,0.61,7.17
2024-08-06 06:00:00,164.66,7.81,26.67,0.692,4.08,0.1358,51.59,3.69,1.45,0.893,1.22,6.99
2024-08-06 07:00:00,173.25,7.84,24.49,0.704,4.16,0.1476,53.0,3.95,1.19,0.885,0.69,6.52
2024-08-06 08:00:00,144.47,7.85,27.0,0.721,3.89,0.1488,43.7,3.41,0.64,0.311,1.12,6.68
2024-08-06 09:00:00,154.91,7.87,24.4,0.745,4.07,0.1495,47.94,4.45,1.5,0.785,1.34,7.05
2024-08-06 10:00:00,155.77,7.86,25.76,,4.39,0.1484,45.42,4.64,1.09,0.612,1.26,7.08
2024-08-06 11:00:00,152.75,7.81,24.41,0.787,4.63,0.1439,51.02,3.79,0.49,0.314,1.04,7.09
2024-08-06 12:00:00,166.22,7.78,24.95,0.767,4.59,0.1461,51.39,4.89,0.7,0.38,1.61,7.24
2024-08-06 13:00:00,179.21,7.89,27.31,0.768,4.45,0.1429,56.5,,1.01,0.667,0.96,6.91
